tapped_wt,pouring_wt,last_heel_metal,lcrca_addition_1,sg_pigaddition_1,sg_pigaddition_2,rr,graphite,silicon_addition_1,silicon_addition_2,mn,low_re_fsm,zero_re_fsm,high_re_fsm,ultraseed,superseed,cs,al,preseed,tapping_temp,pouring_temp,pouring_time_sec,fsm,barinoc,reseed,sb,bath_s,crca,sg_pig,sorel_total,sorel_addition,rr_1,heel,ce,c,si,mn_1,p,s,cr,ni,al_1,cu,co,nb,ti,v,w,pb,sn,as,zr,ce_1,sb_1,b,zn,n,fe,fsmaddition_mt,mg_recovery,defect,feat_ce_calculated,feat_ce_hypo_risk,feat_ce_hyper_risk,feat_ce_optimal,feat_temp_loss,feat_temp_loss_risk,feat_temp_loss_low,feat_pouring_stability,feat_pouring_risk,feat_oxidation_risk,feat_graphitization_index,feat_white_iron_risk,feat_shrinkage_risk_index,feat_gas_risk_index,feat_chemistry_instability,feat_chemistry_ok,cluster,dbscan_cluster,pca_pc1,pca_pc2
4.1,4.05,0.0,1610.0,790.0,0.0,1600.0,74.0,12.0,0.0,0.0,37.0,0.0,0.0,6.0,0.0,0.0,0.0,15.0,1437.0,1364.0,73.0,0.9,0.415,0.0,0.7350000000000001,0.011,39.0,19.0,0.0,0.0,39.0,0.0,4.18,3.64,2.08,0.172,0.0362,0.0095,0.0147,0.0077,0.0093,0.0287,0.0026,0.00052,0.019,0.0064,0.002,0.0016,0.0018,0.0035,0.0035,0.0035,0.0031,0.0007,0.00047,0.0039,93.9,9.02,0.0036,1,4.18,1,0,0,73.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-0.7752114626760397,-0.9991124719207742
5.1,5.1,0.0,2000.0,880.0,0.0,2220.0,80.0,63.0,5.0,0.0,25.0,0.0,0.0,7.6,0.0,0.0,0.0,5.0,1439.0,1369.0,104.0,0.98,0.412,0.0,0.7350000000000001,0.0146,39.0,17.0,0.0,0.0,44.0,0.0,4.24,3.59,2.51,0.222,0.0359,0.0083,0.0145,0.0071,0.0093,0.114,0.0025,0.00055,0.022,0.0068,0.0021,0.0017,0.0019,0.0032,0.0036,0.0023,0.0031,0.00086,0.00053,0.0032,93.4,9.8,0.0036,1,4.24,0,0,1,70.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.13667356801387,0.5267873955423045
3.5,3.0,0.0,0.0,0.0,0.0,1550.0,38.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.0,1370.0,211.0,0.7599999999999998,0.171,0.0,0.0,0.0329999999999999,37.0,9.0,0.0,0.0,43.0,0.0,3.93,3.11,1.69,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0119,0.0046,0.341,0.0044,0.0032,0.0178,0.0048,0.0049,0.0017,0.0031,0.0047,0.0013,0.0024,0.0031,0.00071,0.003,0.0036,93.5,7.51,0.0033,1,3.93,1,0,0,45.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.365186656650665,-5.546408302693111
3.0,2.9,0.0,1230.0,570.0,0.0,1400.0,55.0,0.0,0.0,0.0,15.0,0.0,0.0,4.3,0.0,0.0,0.0,4.0,1471.0,1392.0,48.0,1.0,0.4,0.0,0.7350000000000001,0.014,38.0,18.0,0.0,0.0,44.0,0.0,4.27,3.73,2.09,0.188,0.0379,0.0088,0.0202,0.0122,0.0071,0.0267,0.0025,0.0012,0.0216,0.005,0.0024,0.002,0.0022,0.0038,0.0024,0.0026,0.0031,0.00065,0.0016,0.0024,93.8,10.0,0.0031,1,4.27,0,0,1,79.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-1.0299878512480956,0.14443411196342953
13.0,12.5,0.0,5520.0,1230.0,0.0,4760.0,245.0,50.0,10.0,0.0,154.0,0.0,0.0,19.0,0.0,0.0,0.0,13.0,1442.0,1376.0,145.0,1.18,0.4,0.0,0.7350000000000001,0.013,42.0,9.0,1490.0,11.0,37.0,0.0,4.26,3.75,1.96,0.157,0.0373,0.0064,0.0149,0.0088,0.0095,0.0162,0.0024,0.00092,0.0219,0.0045,0.0022,0.0019,0.0018,0.0034,0.0031,0.0041,0.0031,0.00064,0.0011,0.0038,93.9,11.85,0.003,1,4.26,0,0,1,66.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,7.151935659235522,1.5313871489611515
4.1,4.1,0.0,1630.0,790.0,0.0,1680.0,72.0,28.0,0.0,0.0,41.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,1437.0,1365.0,76.0,1.0,0.415,0.0,0.7350000000000001,0.018,40.0,19.0,0.0,0.0,41.0,0.0,4.17,3.63,2.09,0.19,0.0379,0.0114,0.0359,0.0176,0.0113,0.0309,0.0026,0.00072,0.0189,0.0049,0.002,0.0017,0.0021,0.0033,0.0034,0.0033,0.0031,0.00069,0.00087,0.0058,93.8,10.0,0.0036,1,4.17,1,0,0,72.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-1.5347207218610068,-1.5339730570490862
4.6,4.4,0.0,0.0,0.0,0.0,2340.0,54.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.0,1361.0,68.0,0.7599999999999998,0.174,0.0,0.0,0.0329999999999999,40.0,9.0,0.0,0.0,51.0,0.0,3.93,3.1,1.69,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.011,0.007,0.35,0.0045,0.0033,0.0165,0.005,0.0049,0.0017,0.0032,0.0046,0.0015,0.002,0.0031,0.00071,0.0013,0.0036,93.5,7.51,0.0033,1,3.93,1,0,0,65.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.758171568698474,-5.5121290260716505
4.7,4.3,0.0,0.0,0.0,0.0,2280.0,64.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0,1364.0,50.0,0.7599999999999998,0.149,0.0,0.0,0.0329999999999999,41.0,10.0,0.0,0.0,49.0,0.0,3.93,3.13,1.65,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0106,0.0046,0.318,0.0045,0.0026,0.0194,0.0045,0.0049,0.0017,0.0032,0.0042,0.0011,0.0019,0.0031,0.00071,0.0017,0.0036,93.6,7.51,0.0033,1,3.93,1,0,0,75.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,-1,-7.918349519252111,-5.085605545888678
4.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1437.0,1371.0,94.0,1.06,0.417,0.0,0.7350000000000001,0.019,30.0,0.0,0.0,0.0,0.0,0.0,4.17,3.65,1.99,0.199,0.0389,0.0096,0.0189,0.0138,0.0086,0.026,0.0021,0.0014,0.0218,0.0056,0.002,0.0018,0.002,0.0032,0.0035,0.0035,0.0031,0.00057,0.0026,0.0022,94.0,10.63,0.0031,1,4.17,1,0,0,66.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-1.9655919880818251,-1.0211720662749202
18.0,16.7,0.0,6560.0,4110.0,0.0,5720.0,316.0,10.0,15.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1367.0,171.0,1.3,0.5,0.0,0.7350000000000001,0.017,42.0,20.0,1030.0,4.0,32.0,0.0,4.26,3.75,1.98,0.188,0.0377,0.0073,0.0139,0.0076,0.0108,0.0309,0.0024,0.00099,0.0203,0.0043,0.0019,0.0013,0.0018,0.0029,0.0036,0.0036,0.0031,0.00074,0.00074,0.0063,93.9,13.0,0.0029,1,4.26,0,0,1,70.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,9.455639879123769,2.306064317396583
4.7,4.35,0.0,0.0,0.0,0.0,2000.0,59.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.0,1366.0,62.0,0.7599999999999998,0.17,0.0,0.0,0.0329999999999999,41.0,10.0,0.0,0.0,43.0,0.0,3.93,3.1,1.68,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0108,0.0052,0.35,0.0043,0.0035,0.02,0.0052,0.0049,0.0017,0.0032,0.0045,0.001,0.0022,0.0031,0.00017,0.0021,0.0036,93.5,7.51,0.0033,1,3.93,1,0,0,58.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-8.154032292886647,-5.29089214817629
6.1,6.1,0.0,2530.0,1140.0,0.0,2520.0,118.0,26.0,12.0,0.0,58.0,0.0,0.0,9.0,0.0,0.0,0.0,16.0,1442.0,1362.0,68.0,0.95,0.41,0.0,0.7350000000000001,0.0131,40.0,18.0,210.0,3.0,39.0,0.0,4.22,3.65,2.19,0.17,0.0398,0.0088,0.0138,0.0081,0.0111,0.0233,0.0025,0.00097,0.023,0.0043,0.0021,0.0017,0.0021,0.0035,0.004,0.0031,0.0031,0.00061,0.0011,0.0031,93.8,9.51,0.0036,1,4.22,0,0,1,80.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,1.735882411666073,0.09046667369742999
13.0,12.5,0.0,5060.0,2250.0,0.0,4050.0,241.0,65.0,8.0,0.0,160.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,1433.0,1364.0,194.0,1.23,0.4,0.0,0.7350000000000001,0.023,39.0,17.0,610.0,5.0,35.0,0.0,4.25,3.73,2.01,0.177,0.0365,0.0072,0.0159,0.0105,0.0118,0.0194,0.0023,0.0015,0.021,0.0053,0.0018,0.0012,0.0017,0.0025,0.0029,0.0033,0.0031,0.00062,0.0017,0.0057,93.9,12.31,0.0034,1,4.25,0,0,1,69.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,6.796496298404748,1.4929101689644217
4.6,4.5,0.0,0.0,0.0,0.0,2290.0,61.0,44.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.0,1362.0,61.0,0.7599999999999998,0.174,0.0,0.0,0.0329999999999999,40.0,10.0,0.0,0.0,50.0,0.0,3.93,3.13,1.67,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0125,0.0047,0.34,0.0045,0.0033,0.0171,0.0051,0.0049,0.0017,0.0032,0.004,0.001,0.0014,0.0031,0.00071,0.0025,0.0074,93.5,7.51,0.0033,1,3.93,1,0,0,66.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.954615057062646,-5.499251454831045
3.5,3.0,0.0,0.0,0.0,0.0,1690.0,40.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0,1366.0,63.0,0.7599999999999998,0.171,0.0,0.0,0.0329999999999999,40.0,10.0,0.0,0.0,47.0,0.0,3.93,3.12,1.63,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0115,0.0043,0.308,0.0043,0.003,0.0209,0.0054,0.0049,0.0017,0.0031,0.0037,0.001,0.0017,0.0031,0.00071,0.0022,0.0074,93.6,7.51,0.0033,1,3.93,1,0,0,73.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-8.377487395289412,-5.122727515897184
6.0,5.8,0.0,2540.0,1370.0,0.0,2090.0,110.0,50.0,10.0,0.0,56.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,1428.0,1370.0,155.0,0.93,0.4,0.0,0.7350000000000001,0.015,42.0,23.0,0.0,0.0,35.0,0.0,4.18,3.64,2.1,0.216,0.039,0.0083,0.0148,0.0086,0.0133,0.4095,0.0027,0.0015,0.0213,0.0046,0.0021,0.0017,0.0022,0.0031,0.0041,0.0035,0.0031,0.00067,0.0013,0.0038,93.2,9.33,0.0039,1,4.18,1,0,0,58.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-0.16262131679750122,0.40094244629841475
3.0,3.0,0.0,1980.0,690.0,0.0,1860.0,90.0,23.0,0.0,0.0,15.0,0.0,0.0,4.4,0.0,0.0,0.0,6.0,1471.0,1392.0,63.0,1.0,0.4,0.0,0.7350000000000001,0.019,37.0,16.0,400.0,8.0,35.0,0.0,4.23,3.71,2.01,0.191,0.0365,0.0104,0.0171,0.0108,0.0071,0.0535,0.0021,0.0014,0.0188,0.0045,0.0018,0.0018,0.0019,0.0031,0.0025,0.0023,0.0031,0.00055,0.002,0.0034,93.9,10.0,0.0035,1,4.23,0,0,1,79.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.20401926346150065,0.11812726361913468
3.5,3.4,0.0,1420.0,700.0,0.0,1280.0,60.0,22.0,1.0,0.0,34.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1435.0,1363.0,52.0,0.97,0.4,0.0,0.7350000000000001,0.022,41.0,20.0,0.0,0.0,37.0,0.0,4.18,3.64,2.09,0.161,0.0345,0.01,0.0243,0.0077,0.0085,0.4095,0.0023,0.0012,0.0187,0.0065,0.0018,0.0013,0.0016,0.0029,0.0012,0.0034,0.0031,0.00084,0.0013,0.0071,93.2,9.71,0.0041,1,4.18,1,0,0,72.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,3,-2.3478590996697952,-1.691492578125022
4.7,4.7,0.0,0.0,0.0,0.0,2200.0,54.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.0,1369.0,91.0,0.7599999999999998,0.149,0.0,0.0,0.0329999999999999,41.0,10.0,0.0,0.0,47.0,0.0,3.93,3.1,1.69,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0121,0.0059,0.333,0.0046,0.0032,0.0193,0.0056,0.0049,0.0017,0.0033,0.0039,0.00097,0.0018,0.0031,0.00071,0.0023,0.0074,93.6,7.51,0.0033,1,3.93,1,0,0,61.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.993683443115365,-4.968236788196554
4.6,4.5,0.0,0.0,0.0,0.0,2290.0,48.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.0,1368.0,69.0,0.7599999999999998,0.152,0.0,0.0,0.0329999999999999,40.0,10.0,0.0,0.0,50.0,0.0,3.93,3.12,1.66,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0145,0.0058,0.331,0.0047,0.002,0.0159,0.0056,0.0049,0.0017,0.0034,0.0039,0.0011,0.0021,0.0031,0.00071,0.0039,0.0074,93.6,7.51,0.0033,1,3.93,1,0,0,57.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-8.042386323964198,-5.56013481111531
4.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,1428.0,1358.0,71.0,0.95,0.415,0.0,0.7350000000000001,0.0167,30.0,0.0,0.0,0.0,0.0,0.0,4.19,3.65,2.08,0.173,0.0377,0.0084,0.0162,0.0092,0.0098,0.0259,0.0024,0.0012,0.0199,0.0057,0.0019,0.0016,0.0018,0.0024,0.003,0.003,0.0031,0.00069,0.003,0.0044,93.9,9.51,0.0039,1,4.19,1,0,0,70.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-2.265230322318935,-1.2113920806972724
6.3,6.0,0.0,2490.0,1840.0,0.0,1450.0,85.0,222.0,6.0,0.0,28.0,0.0,0.0,9.5,0.0,0.0,0.0,6.0,1431.0,1375.0,120.0,0.89,0.397,0.0,0.7350000000000001,0.0094,40.0,29.0,520.0,8.0,23.0,0.0,4.22,3.17,4.09,0.176,0.0315,0.0082,0.0113,0.0066,0.0193,0.123,0.0024,0.00082,0.0242,0.004,0.0049,0.0018,0.003,0.0017,0.0061,0.0018,0.0031,0.00064,0.0016,0.0074,92.2,8.89,0.0034,1,4.22,0,0,1,56.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,2,-1,-0.5429159221802754,6.208971037339617
3.2,3.0,0.0,1520.0,410.0,0.0,1360.0,72.0,28.0,2.0,0.0,16.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,1465.0,1392.0,64.0,1.0,0.406,0.0,0.7350000000000001,0.02,40.0,11.0,510.0,13.0,36.0,0.0,4.25,3.73,2.02,0.176,0.0342,0.0105,0.0162,0.0094,0.008,0.0491,0.0022,0.0016,0.0162,0.0047,0.0018,0.0015,0.0018,0.0029,0.0014,0.0019,0.0031,0.00061,0.0019,0.0043,93.9,10.0,0.0033,1,4.25,0,0,1,73.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.27703637675107207,-0.2066651913725814
4.7,4.7,0.0,0.0,0.0,0.0,2310.0,46.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.0,1368.0,81.0,0.7599999999999998,0.149,0.0,0.0,0.0329999999999999,41.0,10.0,0.0,0.0,49.0,0.0,3.93,3.11,1.68,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0124,0.0049,0.34,0.0046,0.0028,0.0203,0.0057,0.0049,0.0017,0.0032,0.0038,0.0011,0.0019,0.0031,0.00071,0.0019,0.0074,93.5,7.51,0.0033,1,3.93,1,0,0,57.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-8.027194291695238,-5.326817112821868
4.8,4.3,0.0,0.0,0.0,0.0,2480.0,51.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.0,1365.0,78.0,0.7599999999999998,0.167,0.0,0.0,0.0329999999999999,39.0,10.0,0.0,0.0,52.0,0.0,3.93,3.1,1.66,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0139,0.0053,0.323,0.0048,0.0029,0.0156,0.0048,0.0049,0.0017,0.0034,0.0036,0.0013,0.0017,0.0031,0.00071,0.0023,0.0074,93.5,7.51,0.0033,1,3.93,1,0,0,62.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.901702345070392,-5.334956042339841
6.0,5.9,0.0,2570.0,1240.0,0.0,1880.0,116.0,40.0,5.0,0.0,57.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,1426.0,1357.0,75.0,0.95,0.4,0.0,0.7350000000000001,0.017,43.0,21.0,0.0,0.0,37.0,0.0,4.2,3.66,2.1,0.164,0.0396,0.0089,0.0192,0.0115,0.0101,0.0234,0.0023,0.00092,0.0178,0.0044,0.002,0.0021,0.0019,0.0029,0.0036,0.0032,0.0031,0.00075,0.00096,0.0038,93.9,9.5,0.0038,1,4.2,0,0,1,69.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,1.2538906803605883,-0.763499332308739
3.4,3.3,0.0,1460.0,1480.0,0.0,660.0,42.0,125.0,13.0,0.0,17.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1444.0,1380.0,77.0,1.0,0.412,0.0,0.7350000000000001,0.0134,41.0,38.0,0.0,0.0,18.0,0.0,4.17,3.17,3.94,0.169,0.0362,0.008,0.0119,0.0065,0.0193,0.0183,0.0026,0.0006,0.0303,0.0064,0.0049,0.0019,0.0029,0.002,0.0053,0.0015,0.0031,0.00073,0.0011,0.0074,92.5,10.0,0.0031,1,4.17,1,0,0,64.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-3.780717937094051,6.467276474884732
3.5,3.4,0.0,1440.0,1440.0,0.0,620.0,40.0,127.0,8.0,0.0,17.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1445.0,1374.0,80.0,0.97,0.4,0.0,0.7350000000000001,0.0157,41.0,38.0,0.0,0.0,18.0,0.0,4.12,3.12,3.92,0.176,0.035,0.0089,0.0138,0.0104,0.0155,0.0536,0.0024,0.00064,0.037,0.0059,0.0049,0.0013,0.003,0.0015,0.0024,0.0018,0.0031,0.00067,0.006,0.0067,92.5,9.71,0.0035,1,4.12,1,0,0,71.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-4.726442585788211,5.503302323375079
4.7,4.65,0.0,0.0,0.0,0.0,2260.0,50.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433.0,1380.0,81.0,0.7599999999999998,0.149,0.0,0.0,0.0329999999999999,43.0,9.0,0.0,0.0,48.0,0.0,3.93,3.19,1.69,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0142,0.0053,0.344,0.0049,0.0029,0.017,0.0047,0.0049,0.0017,0.0039,0.0037,0.001,0.0017,0.0031,0.00071,0.0022,0.0036,93.4,7.51,0.0033,1,3.93,1,0,0,53.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-8.25120921188405,-4.538603151868469
13.0,12.5,0.0,5040.0,1970.0,0.0,2830.0,210.0,40.0,12.0,0.0,160.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,1437.0,1371.0,90.0,1.23,0.5,0.0,0.7350000000000001,0.017,38.0,15.0,1130.0,9.0,25.0,0.0,4.28,3.76,2.02,0.193,0.0366,0.0053,0.0165,0.0085,0.0096,0.0208,0.0023,0.0019,0.0181,0.0038,0.002,0.0017,0.0024,0.0029,0.0022,0.0029,0.0031,0.00074,0.00075,0.0042,93.8,12.31,0.0033,1,4.28,0,0,1,66.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,6.126871499994809,1.9377660081495376
8.1,8.1,0.0,3360.0,1350.0,0.0,2880.0,150.0,30.0,12.0,0.0,79.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,1427.0,1371.0,97.0,0.98,0.407,0.0,0.7350000000000001,0.018,41.0,17.0,510.0,6.0,36.0,0.0,4.28,3.75,2.03,0.195,0.0371,0.0097,0.0141,0.0082,0.0085,0.0217,0.0026,0.0014,0.0201,0.0044,0.0022,0.0019,0.002,0.0032,0.0032,0.0031,0.0031,0.00059,0.0012,0.0025,93.8,9.75,0.0037,1,4.28,0,0,1,56.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,2.9769736388512076,-0.14222853898330007
8.0,8.0,0.0,3320.0,1420.0,0.0,1720.0,147.0,65.0,13.0,0.0,76.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1443.0,1368.0,93.0,0.95,0.4,0.0,0.7350000000000001,0.014,40.0,17.0,710.0,9.0,23.0,0.0,4.16,3.65,1.97,0.161,0.0347,0.0085,0.0138,0.0089,0.0075,0.0407,0.0022,0.0007,0.022,0.0039,0.0017,0.0015,0.0017,0.0025,0.0016,0.0031,0.0031,0.00065,0.0011,0.003,94.0,9.5,0.0033,1,4.16,1,0,0,75.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,0.9811887097897418,0.7948468699221822
13.1,11.5,0.0,0.0,0.0,0.0,4120.0,6.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.0,1392.0,135.0,0.7599999999999998,0.0,0.0,0.0,0.018,51.0,0.0,0.0,0.0,31.0,0.0,4.21,3.0500000000000003,0.528,0.361,0.0261,0.0129,0.0213,0.0153,0.0193,0.0248,0.0055,0.00071,0.0014,0.001,0.00069,0.0017,0.003,0.0043,0.00094,0.00071,0.0031,0.00069,0.0012,0.0074,96.0,7.51,0.0033,1,4.21,0,0,1,45.0,0,0,0,0,0.0,0.0,0,0.0,0.5,0.0,1,1,-1,-1.4479805477115015,-4.773614895711922
6.0,5.8,0.0,2450.0,1180.0,0.0,2770.0,120.0,42.0,0.0,0.0,60.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1430.0,1372.0,65.0,1.0,0.4,0.0,0.7350000000000001,0.0212,38.0,18.0,0.0,0.0,43.0,0.0,4.21,3.66,2.11,0.198,0.0379,0.0098,0.0166,0.0105,0.0106,0.4095,0.0024,0.0017,0.0195,0.0054,0.0021,0.0017,0.0021,0.003,0.0038,0.0034,0.0031,0.0008,0.0027,0.0029,93.2,10.0,0.0038,1,4.21,0,0,1,58.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.2331595887079785,-0.8792558720920373
6.0,6.0,0.0,2430.0,1150.0,0.0,1800.0,105.0,60.0,0.0,0.0,57.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,1430.0,1370.0,98.0,0.95,0.4,0.0,0.7350000000000001,0.015,41.0,19.0,320.0,5.0,35.0,0.0,4.2,3.65,2.12,0.194,0.0382,0.0085,0.0175,0.0111,0.0091,0.4095,0.0022,0.0007,0.0159,0.0036,0.0024,0.002,0.0026,0.0035,0.0037,0.0034,0.0031,0.00061,0.0004,0.0043,93.2,9.5,0.0038,1,4.2,0,0,1,60.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.9602201903872257,-0.3638266340480591
6.0,5.9,0.0,2560.0,1260.0,0.0,1830.0,110.0,50.0,7.0,0.0,57.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,1426.0,1370.0,90.0,0.95,0.4,0.0,0.7350000000000001,0.017,43.0,21.0,0.0,0.0,36.0,0.0,4.2,3.66,2.1,0.169,0.0381,0.0091,0.0176,0.0103,0.0126,0.4095,0.0023,0.00061,0.0188,0.0042,0.0021,0.0019,0.0023,0.0031,0.0041,0.0033,0.0031,0.0006,0.00068,0.0052,93.3,9.5,0.0038,1,4.2,0,0,1,56.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.7020494167661878,-0.11983920368322677
4.5,3.0,0.0,1760.0,810.0,0.0,1720.0,77.0,6.0,0.0,0.0,23.0,0.0,0.0,4.4,0.0,0.0,0.0,5.0,1471.0,1371.0,90.0,1.02,0.4,0.0,0.7350000000000001,0.019,38.0,18.0,110.0,2.0,37.0,0.0,4.27,3.72,2.12,0.175,0.0377,0.0108,0.0186,0.009,0.0075,0.0366,0.0022,0.00074,0.0202,0.0073,0.0024,0.0022,0.0019,0.0032,0.0027,0.0023,0.0031,0.00085,0.0017,0.0033,93.8,10.22,0.0035,1,4.27,0,0,1,100.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.21307115446868566,0.44870022361707906
3.8,3.8,0.0,1570.0,730.0,0.0,1500.0,76.0,55.0,0.0,0.0,19.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,1439.0,1371.0,77.0,1.0,0.395,0.0,0.7350000000000001,0.0175,40.0,19.0,0.0,0.0,38.0,0.0,4.21,3.53,2.65,0.223,0.037,0.0116,0.0165,0.008,0.0111,0.125,0.0025,0.002,0.0279,0.0045,0.002,0.0017,0.0021,0.0029,0.0025,0.0021,0.0031,0.0005,0.0012,0.0025,93.3,10.0,0.0032,1,4.21,0,0,1,68.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-1.471667921673438,0.333094382426518
6.0,6.0,0.0,2470.0,1370.0,0.0,1800.0,110.0,30.0,15.0,0.0,60.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,1436.0,1358.0,71.0,1.0,0.4,0.0,0.7350000000000001,0.024,41.0,23.0,0.0,0.0,36.0,0.0,4.19,3.64,2.12,0.196,0.0372,0.0106,0.018,0.0102,0.0102,0.0309,0.0022,0.0018,0.0176,0.0045,0.0021,0.0017,0.0019,0.0028,0.0013,0.0031,0.0031,0.0011,0.0007,0.0038,93.8,10.0,0.004,1,4.19,1,0,0,78.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-0.21598983667189256,-0.5901469511397
